,Date,pos_k,neg_k,pos_k_hl,neg_k_hl
3836,2016-07-22,,0.9,0.0,0.8705505632961241
3837,2016-07-25,,1.0,,1.0
3838,2016-07-26,,1.0,,1.0
3839,2016-07-27,,1.0,,1.0
3840,2016-07-28,,1.0,,1.0
3841,2016-07-29,,1.0,,1.0
3842,2016-08-01,,0.9,,0.8705505632961241
3843,2016-08-02,,0.8,,0.757858283255199
3844,2016-08-03,,0.7,,0.6597539553864471
3845,2016-08-04,,0.6,,0.5743491774985174
3846,2016-08-05,,0.5,,0.5
3847,2016-08-08,,0.4,,0.43527528164806206
3848,2016-08-09,,0.3,,0.37892914162759955
3849,2016-08-10,,0.2,,0.32987697769322355
3850,2016-08-11,,0.1,,0.2871745887492587
3851,2016-08-12,,,,0.25
3852,2016-08-15,,,,0.217637640824031
3853,2016-08-16,,,,0.18946457081379978
3854,2016-08-17,,,,0.16493848884661177
3855,2016-08-18,,,,0.1435872943746294
3856,2016-08-19,,1.0,,1.0
3857,2016-08-22,,1.0,,1.0
3858,2016-08-23,,1.0,,1.0
3859,2016-08-24,,1.0,,1.0
3860,2016-08-25,,1.0,,1.0
3861,2016-08-26,,1.0,,1.0
3862,2016-08-29,,0.9,,0.8705505632961241
3863,2016-08-30,,1.0,,1.0
3864,2016-08-31,,1.0,,1.0
3865,2016-09-01,,1.0,,1.0
3866,2016-09-02,,1.0,,1.0
3867,2016-09-06,,1.0,,1.0
3868,2016-09-07,,1.0,,1.0
3869,2016-09-08,,1.0,,1.0
3870,2016-09-09,,1.0,,1.0
3871,2016-09-12,,0.9,,0.8705505632961241
3872,2016-09-13,,0.8,,0.757858283255199
3873,2016-09-14,,0.7,,0.6597539553864471
3874,2016-09-15,,0.6,,0.5743491774985174
3875,2016-09-16,,0.5,,0.5
3876,2016-09-19,,0.4,,0.43527528164806206
3877,2016-09-20,,0.3,,0.37892914162759955
3878,2016-09-21,,0.2,,0.32987697769322355
3879,2016-09-22,,0.1,,0.2871745887492587
3880,2016-09-23,,,,0.25
3881,2016-09-26,,,,0.217637640824031
3882,2016-09-27,,,,0.18946457081379978
3883,2016-09-28,,,,0.16493848884661177
3884,2016-09-29,,,,0.1435872943746294
3885,2016-09-30,,,,0.125
3886,2016-10-03,,,,0.1088188204120155
3887,2016-10-04,,,,0.0
3888,2016-10-05,,,,
3889,2016-10-06,,,,
3890,2016-10-07,,,,
3891,2016-10-10,,,,
3892,2016-10-11,,,,
3893,2016-10-12,,,,
3894,2016-10-13,,,,
3895,2016-10-14,,,,
3896,2016-10-17,,,,
3897,2016-10-18,,,,
3898,2016-10-19,,,,
3899,2016-10-20,,1.0,,1.0
3900,2016-10-21,,1.0,,1.0
3901,2016-10-24,,1.0,,1.0
3902,2016-10-25,,1.0,,1.0
3903,2016-10-26,,1.0,,1.0
3904,2016-10-27,,1.0,,1.0
3905,2016-10-28,,1.0,,1.0
3906,2016-10-31,,0.9,,0.8705505632961241
3907,2016-11-01,,1.0,,1.0
3908,2016-11-02,,1.0,,1.0
3909,2016-11-03,,1.0,,1.0
3910,2016-11-04,,1.0,,1.0
3911,2016-11-07,,1.0,,1.0
3912,2016-11-08,,1.0,,1.0
3913,2016-11-09,,1.0,,1.0
3914,2016-11-10,,1.0,,1.0
3915,2016-11-11,,1.0,,1.0
3916,2016-11-14,,1.0,,1.0
3917,2016-11-15,,1.0,,1.0
3918,2016-11-16,,1.0,,1.0
3919,2016-11-17,,1.0,,1.0
3920,2016-11-18,,1.0,,1.0
3921,2016-11-21,,1.0,,1.0
3922,2016-11-22,,1.0,,1.0
3923,2016-11-23,,1.0,,1.0
3924,2016-11-25,,1.0,,1.0
3925,2016-11-28,,1.0,,1.0
3926,2016-11-29,,1.0,,1.0
3927,2016-11-30,,1.0,,1.0
3928,2016-12-01,,1.0,,1.0
3929,2016-12-02,,1.0,,1.0
3930,2016-12-05,,1.0,,1.0
3931,2016-12-06,,1.0,,1.0
3932,2016-12-07,,1.0,,1.0
3933,2016-12-08,,1.0,,1.0
3934,2016-12-09,,1.0,,1.0
3935,2016-12-12,,1.0,,1.0
3936,2016-12-13,,1.0,,1.0
3937,2016-12-14,,1.0,,1.0
3938,2016-12-15,,1.0,,1.0
3939,2016-12-16,,1.0,,1.0
3940,2016-12-19,,1.0,,1.0
3941,2016-12-20,,1.0,,1.0
3942,2016-12-21,,1.0,,1.0
3943,2016-12-22,,0.9,,0.8705505632961241
3944,2016-12-23,,1.0,,1.0
3945,2016-12-27,,0.9,,0.8705505632961241
3946,2016-12-28,,0.8,,0.757858283255199
3947,2016-12-29,,0.7,,0.6597539553864471
3948,2016-12-30,,0.6,,0.5743491774985174
3949,2017-01-03,,0.5,,0.5
3950,2017-01-04,,0.4,,0.43527528164806206
3951,2017-01-05,,0.3,,0.37892914162759955
3952,2017-01-06,,0.2,,0.32987697769322355
3953,2017-01-09,,0.1,,0.2871745887492587
3954,2017-01-10,,,,0.25
3955,2017-01-11,,,,0.217637640824031
3956,2017-01-12,,,,0.18946457081379978
3957,2017-01-13,,,,0.16493848884661177
3958,2017-01-17,,,,0.1435872943746294
3959,2017-01-18,,,,0.125
3960,2017-01-19,,,,0.1088188204120155
3961,2017-01-20,,,,0.0
3962,2017-01-23,,,,
3963,2017-01-24,,,,
3964,2017-01-25,,,,
3965,2017-01-26,,,,
3966,2017-01-27,,,,
3967,2017-01-30,,,,
3968,2017-01-31,,,,
3969,2017-02-01,,,,
3970,2017-02-02,1.0,,1.0,
3971,2017-02-03,0.9,,0.8705505632961241,
3972,2017-02-06,0.8,,0.757858283255199,
3973,2017-02-07,0.7,,0.6597539553864471,
3974,2017-02-08,0.6,,0.5743491774985174,
3975,2017-02-09,0.5,,0.5,
3976,2017-02-10,0.4,,0.43527528164806206,
3977,2017-02-13,0.3,,0.37892914162759955,
3978,2017-02-14,0.2,,0.32987697769322355,
3979,2017-02-15,0.1,,0.2871745887492587,
3980,2017-02-16,,,0.25,
3981,2017-02-17,,,0.217637640824031,
3982,2017-02-21,,1.0,0.18946457081379978,1.0
3983,2017-02-22,,1.0,0.16493848884661177,1.0
3984,2017-02-23,,1.0,0.1435872943746294,1.0
3985,2017-02-24,,1.0,0.125,1.0
3986,2017-02-27,,0.9,0.1088188204120155,0.8705505632961241
3987,2017-02-28,,0.8,0.0,0.757858283255199
3988,2017-03-01,,0.7,,0.6597539553864471
3989,2017-03-02,,1.0,,1.0
3990,2017-03-03,,0.9,,0.8705505632961241
3991,2017-03-06,,0.8,,0.757858283255199
3992,2017-03-07,,0.7,,0.6597539553864471
3993,2017-03-08,,0.6,,0.5743491774985174
3994,2017-03-09,,0.5,,0.5
3995,2017-03-10,,0.4,,0.43527528164806206
3996,2017-03-13,,0.3,,0.37892914162759955
3997,2017-03-14,,0.2,,0.32987697769322355
3998,2017-03-15,,0.1,,0.2871745887492587
3999,2017-03-16,,,,0.25
4000,2017-03-17,,,,0.217637640824031
4001,2017-03-20,,,,0.18946457081379978
4002,2017-03-21,,,,0.16493848884661177
4003,2017-03-22,1.0,,1.0,0.1435872943746294
4004,2017-03-23,1.0,,1.0,0.125
4005,2017-03-24,1.0,,1.0,0.1088188204120155
4006,2017-03-27,1.0,,1.0,0.0
4007,2017-03-28,1.0,,1.0,
4008,2017-03-29,1.0,,1.0,
4009,2017-03-30,1.0,,1.0,
4010,2017-03-31,1.0,,1.0,
4011,2017-04-03,1.0,,1.0,
4012,2017-04-04,1.0,,1.0,
4013,2017-04-05,1.0,,1.0,
4014,2017-04-06,1.0,,1.0,
4015,2017-04-07,1.0,,1.0,
4016,2017-04-10,1.0,,1.0,
4017,2017-04-11,0.9,,0.8705505632961241,
4018,2017-04-12,0.8,,0.757858283255199,
4019,2017-04-13,0.7,,0.6597539553864471,
4020,2017-04-17,0.6,,0.5743491774985174,
4021,2017-04-18,0.5,,0.5,
4022,2017-04-19,1.0,,1.0,
4023,2017-04-20,1.0,,1.0,
4024,2017-04-21,1.0,,1.0,
4025,2017-04-24,0.9,,0.8705505632961241,
4026,2017-04-25,0.8,,0.757858283255199,
4027,2017-04-26,0.7,,0.6597539553864471,
4028,2017-04-27,0.6,,0.5743491774985174,
