,Date,pos_k,neg_k,std,pos_k_hl,neg_k_hl
426,2003-01-06,,,4.162305379438713,,
427,2003-01-07,1.0,,3.7941975785226343,1.0,
428,2003-01-08,,,3.0424296953200933,0.0,
429,2003-01-09,,,2.2249869112855625,,
430,2003-01-10,,,1.7152970509032521,,
431,2003-01-13,,,1.843084511978223,,
432,2003-01-14,,,2.3627298805883186,,
433,2003-01-15,,,2.633976922258498,,
434,2003-01-16,,,2.6835741284716534,,
435,2003-01-17,,,2.3799780310111522,,
436,2003-01-21,,1.0,2.0659629239959316,,1.0
437,2003-01-22,,,1.8131297400131012,,0.12669623296841112
438,2003-01-23,,,1.5046248176872417,,0.0
439,2003-01-24,,,1.4666778252929118,,
440,2003-01-27,,,2.06501533381473,,
441,2003-01-28,,,2.756814843098094,,
442,2003-01-29,,,3.294850625968428,,
443,2003-01-30,,,3.988754230831803,,
444,2003-01-31,,,4.614671539847021,,
445,2003-02-03,,,5.019479013481216,,
446,2003-02-04,,,5.584976609959613,,
447,2003-02-05,,,6.18733955038739,,
448,2003-02-06,,,6.526120096034805,,
449,2003-02-07,,,6.847428643797251,,
450,2003-02-10,,,7.195294151483851,,
451,2003-02-11,,,7.564881836861811,,
452,2003-02-12,,,7.903406562995603,,
453,2003-02-13,,,8.257627749357416,,
454,2003-02-14,,,8.288018120330735,,
455,2003-02-18,,,7.744760997201774,,
456,2003-02-19,,,6.944203358710761,,
457,2003-02-20,1.0,,5.959656148321178,1.0,
458,2003-02-21,,,4.8569392577460135,0.0,
459,2003-02-24,,,3.7774834581726515,,
460,2003-02-25,,,2.5245810937291835,,
461,2003-02-26,,,1.5279995096994885,,
462,2003-02-27,,,1.1443543006727452,,
463,2003-02-28,,,1.0621721365863999,,
464,2003-03-03,,,1.052481991876726,,
465,2003-03-04,,,1.0794802196600624,,
466,2003-03-05,,,0.929760026161826,,
467,2003-03-06,,,0.8054941347894266,,
468,2003-03-07,,,0.512361937272425,,
469,2003-03-10,,,0.5168430181290898,,
470,2003-03-11,,,0.9699584930220084,,
471,2003-03-12,,1.0,1.5874938853273581,,1.0
472,2003-03-13,1.0,,1.7169064411019554,1.0,0.20443731362590076
473,2003-03-14,,,1.6426527166799612,0.1796209573120169,0.0
474,2003-03-17,,,1.6953394436961462,0.0,
475,2003-03-18,,,2.2658308861556287,,
476,2003-03-19,,,3.3363654577645927,,
477,2003-03-20,,,4.689475120132444,,
478,2003-03-21,,,6.508067699670384,,
479,2003-03-24,,,7.854792935398479,,
480,2003-03-25,,,8.674281576763814,,
481,2003-03-26,,,8.822310870660392,,
482,2003-03-27,,,8.609636325290346,,
483,2003-03-28,,,7.965773142706396,,
484,2003-03-31,,,6.81244859282146,,
485,2003-04-01,,,5.465329964894222,,
486,2003-04-02,,,4.35077025107508,,
487,2003-04-03,,,3.456071055076605,,
488,2003-04-04,,,3.5958242559758538,,
489,2003-04-07,,,3.9748286697307638,,
490,2003-04-08,,,4.589096623378544,,
491,2003-04-09,,,5.091944634416448,,
492,2003-04-10,,,5.452179162382644,,
493,2003-04-11,,,5.667259171502707,,
494,2003-04-14,,,5.639319462614598,,
495,2003-04-15,,,5.703609690115298,,
496,2003-04-16,,,5.826900767846393,,
497,2003-04-17,,,5.97373462590015,,
498,2003-04-21,,,6.1194165087283885,,
499,2003-04-22,,,6.503618683578796,,
500,2003-04-23,,,7.123227472217269,,
501,2003-04-24,,,7.3406607902005545,,
502,2003-04-25,,,6.970068160003484,,
503,2003-04-28,,1.0,6.279125186653134,,1.0
504,2003-04-29,,,5.5064428747729295,,0.0
505,2003-04-30,,,4.935768542441614,,
506,2003-05-01,,,4.128279410414443,,
507,2003-05-02,,,3.4484801193504984,,
508,2003-05-05,,,2.6250574539288016,,
509,2003-05-06,,,2.316818676683615,,
510,2003-05-07,,,2.5756306473002097,,
511,2003-05-08,,,2.673450985299066,,
512,2003-05-09,,,2.4623003836570305,,
513,2003-05-12,,,2.2526219158717997,,
514,2003-05-13,,,1.96871998469173,,
515,2003-05-14,,,1.6236857646693887,,
516,2003-05-15,,,1.1349689278934376,,
517,2003-05-16,,,0.7486407875011662,,
518,2003-05-19,,,0.6799726607214465,,
519,2003-05-20,,,1.0375040949876493,,
520,2003-05-21,,,1.2388554513688925,,
521,2003-05-22,,,1.401554256966563,,
522,2003-05-23,,,1.4651826644522536,,
523,2003-05-27,,,1.359056026533076,,
524,2003-05-28,1.0,,1.6720535595938737,1.0,
525,2003-05-29,,,2.363451884476152,0.18786088572852905,
526,2003-05-30,,,3.232640121596822,0.0,
527,2003-06-02,,,4.236145975442315,,
528,2003-06-03,,,5.3885549763403695,,
529,2003-06-04,,,6.635021295382653,,
530,2003-06-05,,,7.878456713804815,,
531,2003-06-06,,,8.876168090907639,,
532,2003-06-09,,,9.26685321900165,,
533,2003-06-10,,,9.359367019149232,,
534,2003-06-11,,,9.533686852979319,,
535,2003-06-12,,,9.512828345486904,,
536,2003-06-13,,,9.223374139392892,,
537,2003-06-16,,,8.897631267384421,,
538,2003-06-17,,,8.69473590791709,,
539,2003-06-18,,,8.493140316549626,,
540,2003-06-19,,,8.08355608912536,,
541,2003-06-20,,1.0,7.622707560299766,,1.0
542,2003-06-23,,,6.700683939842735,,0.0
543,2003-06-24,,,5.481386581003081,,
544,2003-06-25,,,4.257147882024694,,
545,2003-06-26,,,3.0547107531783135,,
546,2003-06-27,,,1.7979334141843433,,
547,2003-06-30,,,1.3789901179612631,,
548,2003-07-01,,,1.4819591202481048,,
549,2003-07-02,,,1.3814190463092824,,
550,2003-07-03,,,1.2544386439888553,,
551,2003-07-07,,,1.3030418658120704,,
552,2003-07-08,,,2.0011093583574997,,
553,2003-07-09,1.0,,3.08792486618992,1.0,
554,2003-07-10,,,3.9236141725114435,0.0,
555,2003-07-11,,,4.854623917045633,,
556,2003-07-14,,,5.9033283875766855,,
557,2003-07-15,,,6.646721032637156,,
558,2003-07-16,,,6.8295998142782315,,
559,2003-07-17,,1.0,6.550399121279302,,1.0
560,2003-07-18,,,5.879825567361849,,0.0
561,2003-07-21,,,4.9456216305602965,,
562,2003-07-22,,,3.9481241896497146,,
563,2003-07-23,,,3.122360639022958,,
564,2003-07-24,,,1.9802757599130723,,
565,2003-07-25,,,0.8219313280275714,,
